track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
4CbKVDZkYKdv69I4bCaKUq,Hero,Skillet,"I'm just a step away, I'm just a breath away Losin' my faith today, we're fallin' off the edge today I am just a man, not superhuman I'm not superhuman, someone save me from the hate It's just another war, just another family torn We're falling from my faith today Just a step from the edge Just another day in the world we live I need a hero to save me now! I need a hero! Save me now!I need a hero to save my life! A hero will save me just in time! I've gotta fight today to live another day Speakin' my mind today, my voice will be heard today I've gotta make a stand, but I am just a man I'm not superhuman, my voice will be heard today It's just another war, just another family torn My voice will be heard today It's just another kill The countdown begins to destroy ourselves I need a hero to save me now! I need a hero! Save me now!I need a hero to save my life! A hero will save me just in time! I need a hero to save my life! I need a hero just in time! Save me just in time! Save me just in time! Who's gonna fight for what's right? Who's gonna help us survive? We're in the fight of our lives And we're not ready to die Who's gonna fight for the weak? Who's gonna make 'em believe? I've got a hero (I've got a hero) livin' in me!I've gotta fight for what's right Today, I'm speakin' my mind And if it kills me tonight I will be ready to die A hero's not afraid to give his life A hero's gonna save me just in time I need a hero to save me now! I need a hero! Save me now!I need a hero to save my life! A hero will save me just in time! I need a hero!Who's gonna fight for what's right? Who's gonna help us survive? I need a hero!Who's gonna fight for the weak? Who's gonna make 'em believe? I've got a hero, I need a hero! A hero's gonna save me just in time",72,0RySAmM6oDPGSE03X3dzi1,Awake,2009-08-21,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.5329999999999999,0.967,1,-2.543,1,0.0995,0.007909999999999999,0,0.336,0.782,142.018,186813,en
4ccKliPoo6GU5qCVbss4rt,Waste My Youth,GALXARA,"Don't you know that my time's like a million dollars I could spend it anywhere Ridin' through the night in an '85, next to you Dancing through the lights and they flicker high, red and blue Everything is wrong, everything is right next to you Don't you know that my time's like a million dollars I could spend it anywhere I wanna waste, wanna waste my youth on you, you I wanna waste, wanna waste my youth on you, you Oh, the sounds running through the glass You can take the moment that I have, 'cause I wanna waste, wanna waste my youth on you, you Scared of growing up, looking out for love, breaks our hearts Staring at the sky, could we freeze the time? Crash this car No, I won't regret every seconds spend with you, ah Don't you know that my time's like a million dollars I could spend it anywhere I wanna waste, wanna waste my youth on you, you I wanna waste, wanna waste my youth on you, you Oh, the sounds running through the glass You can take the moment that I have, 'cause I wanna waste, wanna waste my youth on you, you Oh-oh-oh, oh-oh-oh-oh-oh Oh-oh-oh, oh-oh-oh-oh-oh Oh-oh-oh, oh-oh-oh-oh-oh Oh-oh-oh, oh-oh-oh-oh-oh I wanna waste, wanna waste my youth on you, you I wanna waste, wanna waste my youth on you, you Oh, the sounds running through the glass (No, no) You can take the moment that I have. 'cause I wanna waste, wanna waste my youth on you, you (On you, on you) Oh-oh-oh, oh-oh-oh-oh-oh Oh-oh-oh, oh-oh-oh-oh-oh Oh-oh-oh, oh-oh-oh-oh-oh Oh-oh-oh, oh-oh-oh-oh-oh Wanna waste, wanna waste my youth, ah I wanna waste, wanna waste my youth I wanna waste, wanna waste my youth on I wanna waste, wanna waste my youth My time's like a million dollars I could spend it anywhere",38,6Ehkpd03CT98UVJHan7c9o,Waste My Youth,2019-09-20,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.411,0.708,5,-2.9530000000000003,1,0.108,0.105,0,0.353,0.604,140.887,213633,en
4cCQ0wBIc9YHhvOWvWNj7S,"Hotel California - Live at The Los Angeles Forum, 10/20-22/76",Eagles,"On a dark desert highway Cool wind in my hair Warm smell of colitas Rising up through the air Up ahead in the distance I saw a shimmering light My head grew heavy and my sight grew dim I had to stop for the night There she stood in the doorway I heard the mission bell And I was thinking to myself ""This could be Heaven or this could be Hell""Then she lit up a candle And she showed me the way There were voices down the corridor I thought I heard them say ""Welcome to the Hotel California Such a lovely place (Such a lovely place) Such a lovely face Plenty of room at the Hotel California Any time of year (Any time of year) You can find it here"" Her mind is Tiffany-twisted She got the Mercedes BenzShe got a lot of pretty, pretty boys She calls friends How they dance in the courtyard Sweet summer sweat Some dance to remember Some dance to forget So I called up the Captain ""Please bring me my wine"" He said, ""We haven't had that spirit here since 1969""And still those voices are calling from far away Wake you up in the middle of the night Just to hear them say ""Welcome to the Hotel California Such a lovely place (Such a lovely place) Such a lovely face They living it up at the Hotel California What a nice surprise (what a nice surprise) Bring your alibis"" Mirrors on the ceiling The pink champagne on ice And she said: ""We are all just prisoners here Of our own device""And in the master's chambers They gathered for the feast They stab it with their steely knives But they just can't kill the beast Last thing I remember, I was Running for the door I had to find the passage back To the place I was before""Relax,"" said the night man ""We are programmed to receive You can check out any time you like But you can never leave!"" NA",16,2A7TYsmTXaHAbQx6C3phKM,"Hotel California (Live at The Los Angeles Forum, 10/20-22/76)",1976,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.4270000000000001,0.665,2,-8.515,1,0.0405,0.0145,0.00242,0.6990000000000001,0.442,142.702,409520,en
4cdd0akl3V1b4HdaVpSvaB,Feels Like Home,Sam Feldt,"What if we could wake up in a dream? Moonlight spilling over everything This summer's saving, saving all of us We start a fire, fire, just for us Our hearts are screaming, bursting and bleeding Beating as one Take the moments, stop the time We're in a California state of mind And it's been too long, but you're not alone And it feels like home On a night like tonight No one's wondering why it feels like home Feels just like home Feels just like home Feels just like home What if everyone was running wild? Swim across the ocean, meet the sky The waves are breaking, breaking just for us Colours are dancing, dancing over us Our hearts are screaming, bursting and bleeding Beating as one Take the moments, stop the time We're in a California state of mind And it's been too long, but you're not alone And it feels like home On a night like tonight No one's wondering why it feels like home Feels just like home Feels just like home Feels just like home",5,4uZwvic3uzZeuMQW9jWp2Y,Been A While EP,2016-02-05,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.696,0.851,7,-4.396,1,0.0333,0.131,7.780000000000001e-5,0.155,0.455,118.007,190380,en
4cdgQp78RyRzI04Bmw8o44,Payphone - Edit,Maroon 5,"I'm at a payphone, trying to call home All of my change, I spent on you Where have the times gone? Baby, it's all wrong Where are the plans we made for two? Yeah, I, I know it's hard to remember The people we used to be It's even harder to picture That you're not here next to me You say it's too late to make it But is it too late to try? And in our time that you wasted All of our bridges burned down I've wasted my nights You turned out the lights Now I'm paralyzed Still stuck in that time when we called it love But even the sun sets in paradise I'm at a payphone, trying to call home All of my change I spent on you Where have the times gone? Baby, it's all wrong Where are the plans we made for two? If ""happy ever after"" did exist I would still be holding you like this All those fairytales are full of shit One more fucking love song, I'll be sick, oh You turned your back on tomorrow 'Cause you forgot yesterday I gave you my love to borrow But you just gave it away You can't expect me to be fine I don't expect you to care I know I said it before But all of our bridges burned down I've wasted my nights You turned out the lights Now I'm paralyzed Still stuck in that time when we called it love But even the sun sets in paradise I'm at a payphone, trying to call home All of my change I spent on you (Whoa, whoa-oa) Where have the times gone? Baby, it's all wrong Where are the plans we made for two? If ""happy ever after"" did exist I would still be holding you like this And all those fairytales are full of shit One more fucking love song, I'll be sick Now, I'm at a payphone Uh Man, fuck that shit I'll be out spending all this money While you're sitting 'round wondering Why it wasn't you who came up from nothing Made it from the bottom Now when you see me, I'm stuntin'And all of my cars start with the push of a button Telling me I changed since I blew up or whatever you call it Switched the number to my phone so you never could call it Don't need my name on my shirt, you can tell that I'm ballin' Swish, what a shame, coulda got picked Had a really good game, but you missed your last shot So you talk about who you see at the top Or what you could've saw, but sad to say it's over for Phantom pulled up, valet open doors Wished I'd go away, got what you was looking for Now it's me who they want So you can go take that little piece of shit with you I'm at a payphone, trying to call home All of my change I spent on you (Whoo!) Where have the times gone? Baby, it's all wrong Where are the plans we made for two? (For two?) If ""happy ever after"" did exist I would still be holding you like this And all these fairytales are full of shit One more fucking love song, I'll be sick Now, I'm at a payphone",45,7i1Ej2Ix9aIiLKqhNwAB2l,Overexposed (Deluxe),2012-01-01,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.741,0.7829999999999999,4,-4.791,1,0.0415,0.015,0,0.302,0.534,110.002,231373,en
4Ce37cRWvM1vIGGynKcs22,Starving,Hailee Steinfeld,"You know just what to say, things that scare me I should just walk away, but I can't move my feet The more that I know you, the more that I want to Something inside me's changed I was so much younger yesterday I didn't know that I was starving 'til I tasted you Don't need no butterflies when you give me the whole damn zoo By the way, right away, you do things to my body I didn't know that I was starving 'til I tasted you By the way, right away, you do things to my body I didn't know that I was starving 'til I tasted you You know just how to make my heart beat faster Emotional earthquake, bring on disaster You hit me head on, got me weak in my knees Yeah, something inside me's changed I was so much younger yesterday, so much younger yesterday I didn't know that I was starving 'til I tasted you Don't need no butterflies when you give me the whole damn zoo By the way, right away, you do things to my body I didn't know that I was starving 'til I tasted you By the way, right away, you do things to my body I didn't know that I was starving 'til I tasted you You you, yeah 'til I tasted you By the way, right away, you do things to my body I didn't know that I was starving 'til I tasted you I didn't know 'til I tasted you The more that I know you, the more that I want to Something inside me's changed I was so much younger yesterday",77,18pR217SWwBjODSRWFBw0I,Starving,2016-07-22,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.7290000000000001,0.615,4,-4.238,1,0.0647,0.378,0,0.105,0.508,99.989,181880,en
4Ce3D3E4RBqaur4dZiYioD,Want Her,Mustard,"4Hunnid (Yeah) Y'all already know who I am, right? Mustard on the beat, ho!Let's go (Uh) Girl all the rich niggas, girl all the rich niggas, they want you Girl all the rich niggas, girl all the rich niggas, they want you Want her, all the rich niggas want her (Come on) Want her (Yeah), all the rich niggas want her (Here go, let's go, uh) Want her (What?), all the rich niggas want her, yeah Want her, all the rich niggas want her (Come on), yeah Want her, all the rich niggas want her (Uh) Want her, all the rich niggas want her (Mustard), yeah If I'ma spend I'ma pay for some friends I'ma pay for some friends If I'ma spend I'ma pay for some friends I'ma pay for some friends If I'ma spend I gotta pay for some friends Let me pay for some friends If I'ma spend, shawty bring your friends I'ma pay, I'ma jugg, get 'em in I'ma rap to you like Juvenile when that bag come You want a rich nigga to pay your table tab, huh? When we go shopping you want me to buy that bag, huh? You don't like it when I hop out with that mag, huh? You don't like it when I'm fifty deep with my niggas, huh? That's the only way a nigga can't come get you, huh? I got what you want, I know what you want Want a rich nigga come and pull up on your block Want a rich nigga come and pull up on your block Bum bum, tell her get up out that Honda (Let's go, uh) Girl all the rich niggas, girl all the rich niggas, they want you Girl all the rich niggas, girl all the rich niggas, they want you What you say? Want her (Yeah), all the rich niggas want her Want her (Yeah), all the rich niggas want her (Here go, let 's go, uh) Want her, all the rich niggas want her, yeah Want her, all the rich niggas want her, yeah If ima spend, I need a friend Want her, all the rich niggas want her (Uh) If ima spend, I need a friend If ima spend, I need a friend (4hunnid) Want her, all the rich niggas want her, yeah If ima spend, I need a friend You want a nigga to buy you a new ass, huh? You want a nigga to pop out that tag, huh? You want a nigga that know how to smash, huh? You want a nigga to cop like he got that badge, huh? You want a nigga that don't care about your past, huh? Cause you been living NASCAR fast, huh? Don't talk just buy that bag, huh Buy that bag and get that ass, huh She fuck with niggas by the plug (by the plug) She got me going against my morals ('gainst my morals) Oh this bitch lying, but she loyal (oh she loyal) Oh this bitch want to be spoiled (she want to be spoiled) That pussy got me tripping, need to wake up How I let her sleep in my bed with all this makeup That head game got me tripping, tripping Can't believe she let herself get faithful Girl all the rich niggas, girl all the rich niggas, they want you Girl all the rich niggas, girl all the rich niggas, they want you Want her, all the rich niggas want her Want her, all the rich niggas want her (4Hunnid, uh) Want her, all the rich niggas want her, yeah Want her, all the rich niggas want her, yeah Want her, all the rich niggas want her (Uh) Want her, all the rich niggas want her, yeah She'll have you spending, spending, spending Spending, spending, spending Shit how you spending, spending, spending Spending, spending, spending She could make a rich nigga spend She could make a rich nigga spend (Uh) Whats up? Girl all the rich niggas, girl all the rich niggas, they want you (Yeah) Girl all the rich niggas, girl all the rich niggas, they want you Want her, all the rich niggas want her Want her, all the rich niggas want her (Quavo, uh) Want her (Yeah), all the rich niggas want her, yeah Want her, all the rich niggas want her, yeah Want her, all the rich niggas want her (Uh) Want her, all the rich niggas want her, yeah",0,3s8V7UIhmH6cJIIzTADneh,Cold Summer,2016-09-30,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.828,0.607,1,-6.2410000000000005,1,0.0432,0.0769,6.83e-4,0.108,0.409,101.012,275560,en
4cEi62EpOgyLX5N3ewGOjG,Bum Bum Tam Tam - David Guetta Remix,MC Fioti,"NA É a flauta envolvente que mexe com a mente De quem tá presente As novinha saliente Fica loucona e se joga pra gente Aí eu falei assim pra ela, óh (Aí eu falei assim pra ela) Vai, vai com o bum bum, tam tam Vem com o bum bum, tam tam tam Vai, mexe o bum bum, tam tam Vem, desce o bum bum, tam tam tam Vai, mexe o bum bum, tam tam Vem, desce o bum bum Vai com o bum bum Vem com o bum bum (Com o bum bum) (Com o bum bum) Vai, treme o bum bum, tam tam tam tam (Vem) Tam tam tam tam tam tam tam tam (Vai) Tam tam tam tam tam tam tam tam (Vem) Tam tam tam tam tam tam tam tam (Vai) Tam tam tam tam tam tam tam tam (Vem) Tam tam tam tam tam tam tam tam (Vai) Tam tam tam Autenticamente falando Copia aí, porra! Nós tá tipo como? Tipo Vavazinho E aê, Fioti? É a flauta envolvente que mexe com a mente De quem tá presente As novinha saliente Fica loucona e se joga pra gente Aí eu falei assim pra ela, óh (Aí eu falei assim pra ela) Vai, vai com o bum bum, tam tam Vem com o bum bum, tam tam tam Vai, mexe o bum bum, tam tam Vem, desce o bum bum, tam tam tam Vai, mexe o bum bum, tam tam Vem, desce o bum bum Vai com o bum bum Vem com o bum bum (Com o bum bum) (Com o bum bum) Vai, treme o bum bum, tam tam tam tam (Vem) Tam tam tam tam tam tam tam tam (Vai) Tam tam tam tam tam tam tam tam (Vem) Tam tam tam tam tam tam tam tam (Vai) Tam tam tam tam tam tam tam tam (Vem) Tam tam tam tam tam tam tam tam (Vai) Tam tam tam Autenticamente falando (Vai) Copia aí, porra! (Vem) Nós tá tipo como? Tipo Vavazinho E aê, Fioti?",41,4m6VSDBwVqdgy4MzQq1g83,Bum Bum Tam Tam (David Guetta Remix),2018-04-27,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.723,0.88,10,-6.399,0,0.0405,0.00247,0.0478,0.069,0.531,127.988,249375,pt
4ceYhlROdfqzWwwDS4BXCi,Gullah Gullah Island,Dear Silas,"Come and let's play together In the bright sunny weather Let's all go to Gullah Gullah Island Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Hol' up, Hol' up, Hol' up Nigga it's Gullah Gullah Island bih Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Hol' up Hol'up Hol' up my nigga it's Gullah Gullah Island bih! Everybody let's go! Nigga let's go! To a muhfuckin' place that you ain't never been to But keep it on the low Where you can absolutely, positively Kick it on the side of the store Sippin' on that 4-0Nigga fuck the 5-0Wit' ya pitbull don't let him rome around though And a pack of that loud go head you can blow Ain't a muhfuckin' noose on the isle Already been burnt on a pile You ain't never ever gotta worry Wish a muhfucka would put a gun To the back of the head of a child (Go wild!) Welcome to the land of the colored All we do is win never suffer Ain't no cops undercover Where every kid on the block never had a Glock And all families got a father and a mother Boy we all living good, nigga ain't GOD good? He delivered us cause he could!Where they couldn't bring crack to the hood Cause it ain't no hood Tyrone and Kesha doing pretty damn good All the kids wearing hoodies Coming from the back of the 7/11 Wit' a bag full of goodies Skittles with a can of Arizona on deck From a black owned store cause we mobbin' like that All black benz cause we got it like that All black rims cause we got it like that And we ain't gotta worry bout Nobody shooting us down Cause we don't look SUSPICIOUS Ain't no neighborhood watch cause we watch the kids My momma yo' momma we all related I'm so elated Never in a million years would have Thought a world like this existed! Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Hol' up, Hol' up, Hol' up Nigga it's Gullah Gullah Island bih Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Gullah Gullah Island (Nigga!) Gullah Gullah Island (Bih!) Hol' up Hol'up Hol' up my nigga it's Gullah Gullah Island bih!",0,2QCtkMbZI3rkYh6rIkeEqg,Gullah Gullah Island,2015-11-18,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.841,0.539,1,-8.102,0,0.0863,0.279,4.11e-6,0.6859999999999999,0.299,128.02200000000002,190222,en
4CF0ypdrYDSEtAczdwrQwo,Somewhere Tonight,Beach House,"Pink and blue were dancing Empty floor, shadows lancing Somewhere in a ballroom tonight Red and blue combination Old man finds elation Somewhere in a ballroom tonight Love me, see what I see tonight Let us find elation Somewhere in a ballroom tonight Nowhere on an ordinary night",33,4fK6IEJgB00to8SruSWTUY,Thank Your Lucky Stars,2015-10-16,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.135,0.312,7,-11.607,1,0.0304,0.452,0.936,0.175,0.0827,173.782,253960,en
