track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
1PNb8pRsZGa8XN1m5nJe70,Dumb,BVNDIT,"망설인 네가 바보 같애 이미 널 보고 있는 난데 All day, all night 정말 모르는지 무심한 듯 다정한 말투 시선 끝엔 늘 looking at you 봐봐, 어때? 다 티가 나지 Hey you 말해 솔직히 Ooh 뭘 기다리는지 Ooh 지쳐버리기 전에 Say it, say it, say it 날 잡지 않을 거라면 bye bye dumb 날이 갈수록 무덤덤 시간은 fast 너는 대체 뭘 하고 있어 한 걸음 먼저 나의 앞에 설 용기조차 넌 없다면 No second chance, I go my way 난 미련 없이 bye bye dumb 서롤 향하는 맘의 온도 같을 거라고 믿었던 건 어쩜 나도 참 바보 같지 아직까지 제자리란 건 딱 그 정도의 맘이란 것 여기까지 난 이쯤 할래 Hey you (ooh) 기회는 절대 Ooh (oh yeah yeah) 널 봐주지 않지 (I wanna feel free) Ooh 떠나버리기 전에 ('cause I'll be apart of this lie) Say it, say it, say it 날 잡지 않을 거라면 bye bye dumb 날이 갈수록 무덤덤 시간은 fast 너는 대체 뭘 하고 있어 한 걸음 먼저 나의 앞에 설 용기조차 넌 없다면 No second chance, I go my way 난 미련 없이 bye bye dumb Oh ahahahahah Oh ahahahahah Oh ahahahahah ah Bye bye dumb Oh ahahahahah Oh ahahahahah Oh ahahahahah 난 미련 없이 bye bye dumb Hey you 말해 솔직히 Ooh 날 갖고 싶잖니 yeah Ooh 또 후회하기 전에 Say it, say it, say it 너 바보 같은 건 그만 bye bye dumb 보는 내 맘도 dum dum dum 날 사랑해 그거면 돼 뭘 하고 있어 한 걸음 먼저 나의 앞에 설 용기조차 넌 없다면 No second chance, I go my way 난 미련 없이 bye bye dumb Oh ahahahahah Oh ahahahahah Oh ahahahahah ah Bye bye dumb Oh ahahahahah Oh ahahahahah Oh ahahahahah 난 미련 없이 bye bye dumb",59,6DX33GTGhfTLpQWzmHHgHA,BE!,2019-11-05,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.652,0.8370000000000001,1,-3.104,0,0.0723,0.0976,0,0.0844,0.562,108.042,190903,so
1PnQ1sK77wMXagGDhwfBdY,Play for Today - Remastered Version,The Cure,"It's not a case of doing what's right It's just the way I feel that matters Tell me I'm wrong, I don't really care It's not a case of share and share alike I take what I require I don't understand, you say it's not fair You expect me to act like a lover Consider my moves and deserve the reward To hold you in my arms and wait, and wait And wait for something to happen It's not a case of telling the truth Some lines just fit the situation You call me a liar, you would anyway It's not a case of aiming to please You know you're always crying It's just your part in the play for today",43,2KWHRfKSRpgsxNGIl2nQva,Seventeen Seconds,1980-04-18,permanent wave,7rPsfDTqiZYIT4PVzQ4c0c,rock,permanent wave,0.6759999999999999,0.8390000000000001,11,-8.775,0,0.0752,0.0364,0.0164,0.1,0.855,80.417,220640,en
1Pofof4ZYVI6GDM0IFGvBk,Live Your Life - Radio Edit,Headhunterz,Don't you worry it gets better I know it's blurry but in due time Salty waters turn to laughter Confidence starts in your mind Break all the borders Cross troubled waters Live in the moment Love like you own it Live your life Live your life Live your life Live your life Live your life Break all the borders Cross troubled waters Live in the moment Love like you own it Live your life Live your life Live your life Live your life Live your life,1,2FaCCZ2jSTKrd8kyyNLfme,Live Your Life,2015-06-08,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.485,0.853,6,-3.192,0,0.0423,0.0057,0.00155,0.0842,0.304,130.054,180923,en
1PoJXULCvl03b1fiZmMxmd,On The Low,Burna Boy,"It's Kel P Vibes Yeah, yeah Kpokpotikpo kpo kpo kpo Baby your love dey high me like choko Kpokpotikpo kpo kpo kpo Baby your love dey high me like choko, yeah Kpokpotikpo kpo kpo kpo Baby your love dey high me like choko (Baby your love dey high me) NA Angeli, Angelina, you dey cool my temperature If you call, I go come deliver I no go fall e your hand, never Say na me you go love forever I'm a khaki, no fit be leather Oh my Angeli , Angelina Oh my Angeli , Angelina Oh mi o da oh Anytime wey I see you for the club, I dey television your body Shey you no know say the thing wey you carry fit kill somebody You know I feel a vibe, you feel a vibe, so baby whine it pon me (ye!) And I know you shy but it's cool when we're making love On the low On the low On the low On the low On the low On the low On the low On the low Angeli, Angelina, you dey cool my temperature If you call, I go come deliver I no go fall e your hand, never Say na me you go love forever Omo khaki no fit be leather Oh my Angeli , Angelina Oh my Angeli , Angelina Oh no Shey when I wan dey comot, make I signal you Why you want to dey question me like an interview I'm tryna put the ring on your finger too And be a better guy guy Be a better guy guy On the low On the low On the low On the low On the low On the low On the low On the low Angeli, Angelina,(ah baby)you dey cool my temperature (ah baby) If you call, I go come deliver (oh baby) I no go fall e your hand, never (ah baby) Say na me you go love forever (ah baby) Omo khaki no fit be leather (ah baby) Oh my Angeli , Angelina (ah baby) Oh my Angeli , Angelina (ah baby) Jesu!",74,34vlTd4355ddD4q9pPsoqF,African Giant,2019-07-25,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.816,0.7809999999999999,1,-4.237,0,0.0425,0.6920000000000001,0.00935,0.0835,0.937,99.95,185899,en
1POTZrX87UB3Ox8j86OT6C,Intro,Olexesh,"Aufgepasst, was Schluha? Ich bin am Drücker Olexesh, Intro läuft, ich genieß' die Rückbank Chartsstürmer, Anführer oder im Arsch Würmer Jeder will auf Platz Eins, und steht da drüber Bring' Einsatz wie Kopfgeldjäger, leiste kein Fehler Führ den Auftrag durch, übernehm' 16 Bundesländer Siskat! 385 Ideal Kranichstein Rapresent durch das ganze Quartal Ich red' von high sein und Gaunerei. KD Beatz, Puncherstyle 16 Bars Steuerfrei, ein Jahr war Anlaufszeit Mit Sicherheit: Olexesh hat zersägt Authentic Athletic hat deutschlandweit bewegt Scheiß auf Ralph Lauren und teure Kleidung Den Russen siehst du immer in der Jogginghosen-Abteilung Noch vor paar Jahren jung, jetzt schon der Straßen-Star Für Kids in den Schulen bis tief in das Internat :Nu Eta Da in die Charts, next Superstar Schießen und nicht quatschen, Mixtape war gestern Nagelneue Reimketten, i shot the Sheriff Der beste vom Schießstand wie im Wild Western Olexesh, Ayaya, Nu Eta Da, Zapzapzarap, kann ja sein dass es klappt Denn ich und Samir brettern die Charts Von Null auf Hundert, the next Superstars Asylanten mois, angetäuscht, mies auf Joints Ja mit diesem Album geh ich los und hol Fünf Cowboys An alle Dorfziegen: Pfoten weg, lasst mich ziehen Newcomer Nummer Eins, hast du das mitgeschrieben? Siebter Dritter, stell den Wecker Bratan Box, Doppeldecker Lieferung geht bis nach Denver, warum bist du so verärgert? Ähähähähähäh, Rapflows im Handumdrehen OL bombt den ganzen Markt, ich hoff' ich hab nichts übersehen Kein Problem, wie gesagt - ist nichts für schwache Nerven Nur weil ich die Charts fick' brauchst du nicht mit Steinen werfen Lieber hungrig sterben, so kann ich mehr erreichen Dieses Album müsste für die Top Ten ausreichen",11,1ck1hyJmy7EfgoiOJouFMP,Nu Eta Da,2014-03-07,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.72,0.9,5,-4.34,1,0.394,0.188,0,0.365,0.607,90.403,149984,de
1Pq0jcWJlEYBgteQ1triQq,Misfire - Remastered 2011,Queen,"Don't you misfire Fill me up with the desire To carry on Don't you know, honey, that love's a game? It's always hit or miss, so take your aim Got to hold on tight, shoot me out of sight Don't you misfire, fill me up With the desire to carry on Don't you misfire, fill me up With the desire to carry on Your gun is loaded, and pointing my way There's only one bullet, so don't delay Got to time it right, fire me through the night Come on, take a shot Fire me higher Don't you miss this time Please don't misfire Misfire",32,5SBHID8qGG3x52zgoh2ilz,Sheer Heart Attack (2011 Remaster),1974-11-08,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.614,0.84,3,-7.006,1,0.03,0.0808,0.0307,0.431,0.961,126.343,109653,en
1PqETpgGlfWvkWRF4ypD9w,Magic Carpet Ride,Steppenwolf,"{Instrumental}I like to dream, yes, yes Right between the sound machine On a cloud of sound I drift in the night Any place it goes is right Goes far, flies near To the stars away from here Well, you don't know what we can find Why don't you come with me little girl On a magic carpet ride Well, you don't know what we can see Why don't you tell your dreams to me Fantasy will set you free Close your eyes girl Look inside girl Let the sound Take you away{Instrumental}Last night I hold Aladdin's lamp So I wished that I could stay Before the thing could answer me Well, someone came and took the lamp away I looked around a lousy candle's all I found Well, you don't know what we can find Why don't you come with me little girl On a magic carpet ride Well, you don't know what we can see Why don't you tell your dreams to me Fantasy will set you free Close your eyes girl Look inside girl Let the sound Take you away{Instrumental} Well, you don't know what we can find Why don't you come with me little girl On a magic carpet ride.... Well, you don't know what we can find Why don't you come with me little girl On a magic carpet ride....",4,4LMCyx911631WjwnTs1DDN,70s Classic Rock,1998-01-01,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.624,0.8059999999999999,2,-11.158,1,0.0636,0.0167,0.0551,0.0568,0.716,111.724,261907,en
1pQQRiL4O3weDAqk85hrYN,Fight From The Inside - Remastered 2011,Queen,"Hey you, boy, hey you Hey you boy, think that you know what you're doin'? You think you're gonna set things to rights You're just another picture on a teenage wall You're just another sucker ready for a fall You gotta fight from the inside, attack from the rear Fight from the inside, you can't win with your hands tied Fight from the inside Ooh Ooh Aah! Fight from the inside, right down the line Hey you, boy, hey you Hey you boy, think that you know what you're doin'? You think that out in the streets is all free You're just another money-spinner tool You're just another, fool You gotta fight from the inside, attack from the rear Fight from the inside, you can't win with your hands tied Fight from the inside Uh Uh Aah! Fight from the inside, right down the line Right down the line Right down the line",37,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),1977-10-28,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.5770000000000001,0.848,0,-5.672999999999999,0,0.0755,0.125,2.7400000000000005e-4,0.613,0.327,89.96700000000001,181627,en
1Pqv7l6vxjBxd5fx4bWchC,808,Blaque,"Oooh (yea, yea, yea, yea) Oooh (yea, yea, yea, yea) Check it out See what I believe is We was granted the power What's that? Power, wha... Ha, gotta make you dance Like this I heard she's got a 9 to 5 (Yea, yea, yea, yea) But comin' in after 12 (Check it out) I know you're tired of her lies (Yea, yea, yea) Just let her go, what the deal? (Wha, wha, wha, wha) (Wha, wha, wha, wha) And now take me for instance, babe (Uh-huh) See my love will drive ya crazy Cause I be goin' boom like an 808 (Boom baby, boom baby) Be makin' circles like a figure 8 (Wha, wha, wha, wha) You know it feels good from head to toe Now hold on to me, baby, here we go 1- You be goin' boom, baby, boom, baby, boom And I be goin' ooh, baby, ooh, baby, ooh (Check it out) I heard she's not all that to you Cause she can't do it like I do (ha-ha-ha) So put that trophy on the shelf (Wha, wha, wha, wha) Go out and find somebody else Now take me for instance, babe See my love will drive em crazy (Wha, wha, yeah) Cause I be goin' boom like an 808 (Boom baby, boom baby) Be makin' circles like a figure 8 (Wha, wha, wha, wha) You know it feels good from head to toe (Yea, yea, yea, yea) Now hold on to me baby here we go (Wha, wha, wha, wha, yea) You be goin' boom baby boom baby boom And I be goin' ooh baby ooh baby ooh (Yea, yea, yea, yea) Boom like an 808 (Boom, baby, boom, baby) Circles like a figure 8 (Circles like a figure 8) Feels good from head to toe (Feels good from head to toe) To me, baby, here we go (Now, hold on to me, baby, here we go) (Check it out, yea) Ain't nobody can bang it like me Stack it like me, what'n like me Ask Kelly, his original plan To get as large on the map, by makin' you clap your hands Damn shoo bizzatch, I'm not gonna lie I'll pump my amps to this Cutie pie, honey bunch If you're not busy take me to lunch Oh, y'all done did it now, with the luscious music World poppin' crews, and what, 8-0 grooves To what intended use, yeah you to get me up you You wanted to bump, and get them 8's Cause they ride in my pocket baby And today I just wanna Jiggle my bump And knock your socks off Wit' my what? What? What? (wha wha wha wha) Yea yea Boom like an 808 (Boom like an 808) Circles like a figure 8 (Circles like a figure 8) Feels good from head to toe (Oh, yeah) (wha wha wha wha) To me baby here we go (Get it, baby, get it, baby) (Come on, lemme hear ya say) Boom like an 808 (Boom like an 808) Circles like a figure 8 (wha wha wha wha) Feels good from head to toe (Ya know it feels good from head to toe) To me baby here we go (Yea, yea, yea) You'll be goin' boom, baby, boom, baby (Boom baby, boom baby) And I'll be goin' ooh baby ooh baby (Yea, yea, yea, yea) You'll be goin' boom, baby, boom, baby (wha wha wha wha) And I'll be goin' ooh, baby, ooh, baby Boom like an 808 (Boom baby, boom baby) Circles like a figure 8 (Wha wha wha wha) Feels good from head to toe (Yea, yea, yea) To me baby here we go (Uh huh, uh huh, uh huh) Boom like an 808 (Boom baby, boom baby! hahaha) Circles like a figure 8 Feels good from head to toe To me baby here we go Boom like an 808 Circles like a figure 8 Chatroom 1 WTME The best music on your FM dial Yeah, caller you're on the air ""Hello, is this WTME?"" Yes it is ""Well my name is Shaquanda Jenkins"" (Mmm) uh huh ""And I'm from Brooklyn, Am I still on the radio?"" Yes ""Cause I got maaad stuff to say about them"" uh huh? ""Oh my god that b**** ****** Blaque?"" (Woah what?!) Easy with the language ""These b****** are the worst"" Easy! (Come on now, I know) ""I heard the song, their song is mad whack"" (Thank you:/s) ""I don't even know why you playin' it on the radio"" (Alright? Nah) ""That will not be in the top 10 list at all, ya need to cut it out the system.""(Who? What?) ""Is there anybody out there listenin' to them? Cause I don't think so"" (Uh uh turn her off, cut her off cut her off, We don't need that kind of energy) ""Their video was crazy corny, they're whack"" (What?!) ""They can't dress"" (What?!! Girl please!) ""They are so corny, they need to get a perm. Tryin to be like TLC"" (A perm? TLC?! Come on! Uh uh, uh uh) ""Tryin' to be like Total, tryin' to be like SWV, y'all tryin' to be everything but fly"" (Man) I think we're gonna move on (What?) We're gonna move onto the next caller (In unison: Thank You!) We're gonna move on (The biggest fan, whatever) Yeah we don't need that kind of energy on WTME (No, we don't) We're gonna move on",41,4M3ZR714EWG904OX0XXQbp,Blaque,1999-05-28,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,0.867,0.42,1,-9.478,1,0.16699999999999998,0.00328,3.18e-6,0.0887,0.3670000000000001,121.66,306693,en
1PRXZfUbOszL7rlHg1sZh5,Levantando Bandera,Remik Gonzalez,"Hey, Rolando Hits Levantando Bandera, Tijuas Yucas Pinche Mara, Remik Gonzalez Heeeey Rap Trap Records Todavia no nos vamos Pues si apenas llegamos Levantando la mente y las manos Porque somos orgullosos Mexicanos, Marihuanos No nos vamos Pues si apenas llegamos Levantando la mente y las manos Porque somos orgullosos Mexicanos, Marihuanos Despierto y pienso en todo menos en lo tuyo Como influyo cada vez que tomo una de orgullo Que es Moreno Les queda el grande flow con el que entreno Ya no freno y menos cuando cargo veneno del Bueno Pa'l gallo las destroncho Pa'l clavo pues la prenso La ramera cada vez que se me antoje la convenzo Por supuesto que la beso con exceso Me basta con pensar en mi familia pa' bajarle sin anexo Conociendo todo ambiente supe que siempre hay con queso Ya ninguna letra me convence cuando no la pienso No van a llegar muy lejos ni a viejos, hablando al preso Pienso en el dinero, pero el respeto vale mas que eso Un terre caliente pone tenso Y aunque ni conozca al envidioso por supuesto que lo trenzo Como preso de la forma en que me expreso Canto con el mismo cora que tenia antes de ganarme el primer peso Yo levanto mi bandera en grande Loco no es pa' que usted se espante Voy a hacer lo movie interesante Para que Mexico se levante Quiubo, que tranza nomas pa' que nivelen la balanza Ya no creo que tiren fianza porque todos somos raza Wasa, wasa, es lo que critican en tu casa Miren como se desplaza mi flow, me paso de lanza Tengo la bandana para vivir mas verde rana Tengo la manzana para fumar la marihuana No importa el horario, en la noche o en la mañana Si la herida es grande no hay pedo la curo y se me sana No critique, soy un malandrin pa' que me ubique Se las dejo en seco y saliva nomas pa' que lubrique Que se fije que lo que usted hace esta cacique De este lado locos se lo dije que se identifique Ta' cabrona la zona na, na, na, na, na Cuando explotan las clonas na, na, na, na, na Mi clika si te entona na, na, na, na, na Oye muñenca ya llego el carbon que nunca te perdona Yo levanto mi bandera en grande Loco no es pa' que usted se espante Voy a hacer lo movie interesante Para que Mexico se levante Todavia no nos vamos Pues si apenas llegamos Levantando la mente y las manos Porque somos orgullosos Mexicanos, Marihuanos No nos vamos Pues si apenas llegamos Levantando la mente y las manos Porque somos orgullosos Mexicanos, Marihuanos",0,13q6LcpYLiQ5AQFNE0B1KV,Rolando Hits,2016,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.6859999999999999,0.722,4,-6.351,0,0.26,0.201,0,0.48,0.84,83.98,246857,es
