track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
3gy6JIMU5Z7e9Yswdv49fG,Decision (feat. Tyler Carter),ONE OK ROCK,Another day Another life I wanna live it to the fullest A little work A lotta play Alright Ashiato tadori ikitsuku basyo Nazoru dakega bokuno jinsei jyanai We'll never be as young as we are now You say it's all right You say it's OK It's up to you? Is that the truth? Tell me I'm feeling used with no one to save me You say it's all right Does that make it OK? What's best for you is less for me It's my decision Kierumae hikarumae kawaranai Wakaranai mamajya zettai owarenai We'll never be as young as we are now You say it's all right You say it's OK It's up to you? Is that the truth? Tell me I'm feeling used with no one to save me You say it's all right Does that make it OK? What's best for you is less for me It's my decision Never Never Never Never Again It's my life my life my life my life to live You say it's all right You say it's OK It's up to you? Is that the truth? Tell me I'm feeling used with no one to save me They say it's all right Does that make it OK? What's best for them Not listening It's my decision,47,5yyxuxoqWqmYIJcORvvnpL,35xxxv (Deluxe Edition),2015-09-25,ONE OK ROCK with Orchestra Japan Tour 2018 Setlist,2gt9IfM8ASNiDzqg5jKyR5,rock,album rock,0.364,0.912,2,-5.136,1,0.105,0.00116,0,0.0917,0.201,160.00799999999995,224667,en
3gyEt1vswIEbpQqBs18Lha,Harana,Parokya Ni Edgar,"Uso pa ba ang harana Marahil ikaw ay nagtataka Sino ba 'tong mukhang gago Nagkandarapa sa pagkanta At nasisintunado sa kaba Mayron pang dalang mga rosas Suot nama'y maong na kupas At nariyan pa ang barkada Naka-porma, naka-barong Sa awiting daig pa ang minus one At sing-along Puno ang langit ng bituin At 'kay lamig pa ng hangin Sa 'yong tingin ako'y nababaliw, giliw At sa awitin 'kong ito Sana'y maibigan mo Binubuhos ko ang buong puso ko Sa isang munting harana Para sa'yo Hindi ba parang isang sine Isang pelikulang romantiko Hindi ba't ikaw ang bidang artista At ako ang 'yong leading man Sa istoryang nagwawakas Sa pag-ibig na wagas Puno ang langit ng bituin At 'kay lamig pa ng hangin Sa 'yong tingin ako'y nababaliw, giliw At sa awitin 'kong ito Sana'y maibigan mo Ibubuhos ko ang buong puso ko Sa isang munting harana Para sa'yo",62,29tJR2oXdGAFHMQkcgPUmn,Buruguduystunstugudunstuy,1997,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.58,0.159,7,-22.087,1,0.0569,0.792,1.26e-6,0.108,0.424,151.41899999999995,182200,tl
3gyGarXAYgTgJIIp97DjTt,On Our Own - With Rap,Bobby Brown,"Yeah..You want somethin' done You gotta do it yourself OW!  Uhh.. Yeah I think this is gonna be another one of those funky ones Heart & Soul, d-d-dance! If I was you, and you were me, you'd want to be winning If you want something bad ya, you gotta wanna give your all 'Cause I believe so much in we and know we're not kidding If you feel the same as me, yo, you gotta want to take the ball Now I find out that nothing is given Don't know where the cards may fall All I know is that we've gotta get it We've gotta make it on our own Well, I guess we're gonna have to take control (all on our own) If it's up to us, we've got to take it home (all on our own) Now can't you see that all we need to be a go-getter Gotta make your own decisions, you gotta go for what you know There comes a time in our lives, you wanna be bigger Gotta keep, keep on pushing, you gotta learn to take control, yeah Now I find out that nothing is given Don't know where the cards may fall All I know is that we've gotta get it We've gotta make it on our own Well, I guess we're gonna have to take control (all on our own) If it's up to us, we've got to take it home (all on our own) Gotta, gotta, take it home, gotta, gotta, gotta take it home Ow, Uh Heart & Soul, d-d-dance! Too hot to handle, too cold to hold They're called the Ghostbusters and they're in control Had 'em throwin' a party for a bunch of children While all the while the slime was under the building So they packed up their group, got a grip, came equipped Grabbed their proton packs off their back and they split Found about Vigo, the master of evil Try to battle my boys? That's not legal (Oh-we-oh) They're in control (Oh-we-oh) Y-Y-Ya know it (All on our own) I said they're in control (Oh-we-oh) Y-Y-Ya know it (Oh-we-oh) Y-Y-Ya know it (All on our own) Well, I guess we're gonna have to take control (all on our own) We got, we got, we got We got, we got, we got If it's up to us, we've got to take it home (all on our own) Too hot to handle, too cold to hold, they're the Ghostbusters and they're in control Well, I guess we're gonna have to take control (all on our own) Gotta, gotta, take it home Gotta, gotta take it home If it's up to us, we've got to take it home (all on our own) Gotta, gotta, take it home Gotta, gotta, gotta take it home (Oh-we-oh) ow! (Oh-we-oh) Y-Y-Ya know it (All on our own) (Oh-we-oh) Uh! (Oh-we-oh) Y-Y-Ya know it (All on our own) Too hot to handle, too cold to hold They're called the Ghostbusters and they're in control Had 'em throwin' a party for a bunch of children While all the while the slime was under the building So they packed up their group, got a grip, came equipped Grabbed their proton packs off their back and they split Found about Vigo, the master of evil Try to battle my boys? That's not legal They're in control Ya-ya-ya know it I said, they're in, control",36,1T7RZdtMdC1svs3WGT15A5,The Best Of Bobby Brown 20th Century Masters The Millennium Collection,2005-01-01,The New (Jack Swing) Testament,4mciQwEuqaUMwIWKcDMFW0,r&b,new jack swing,0.693,0.81,2,-6.129,1,0.0412,0.0076,0,0.0461,0.532,102.494,271507,en
3gz9yz2nmD3vpxWRYqZJ2B,Platinum Hearts - Suspect 44 Radio Edit,Breathe Carolina,NA A bittersweet symphony With minor key melodies The soundtrack to our lives But we know we'll survive Silence will come again Right when the music ends We'll change the key tonight Standing side by side This war has a way of making us who we are (Who we are) Can't burn in the flames We're fighting with platinum hearts (Platinum hearts) Platinum hearts Platinum hearts Platinum hearts Platinum hearts This war has a way of making us who we are (Who we are) Can't burn in the flames We're fighting with platinum hearts (Platinum hearts) Platinum hearts Platinum hearts Platinum hearts Platinum hearts Our weapons are built inside We don't need no alibi To cover how we feel 'Cause we know what is real This war has a way of making us who we are (Who we are) Can't burn in the flames We're fighting with platinum hearts (Platinum hearts) Platinum hearts Platinum hearts Platinum hearts Platinum hearts This war has a way of making us who we are (Who we are) Can't burn in the flames We're fighting with platinum hearts (Platinum hearts) Platinum hearts Platinum hearts Platinum hearts Platinum hearts NA,13,5mO8MAr055ewN7zZ8AYzE4,Platinum Hearts (Remixes),2016-02-26,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.464,0.779,7,-4.67,1,0.0514,0.00708,4.78e-5,0.312,0.341,128.088,213000,en
3Gzcb65waeZYidm0vSaelM,Red Light,Tee Grizzley,"Hah, hah Hah, hah Hit-Boy on the beat, so, bitch, you gotta go berserk (Woo) Hah, hah, I just popped in (I just popped in) Me and bro don't talk every day, but we locked in (Yeah, you know that) Ayy, don't ask me 'bout no niggas y'all don't see me with (Fuck 'em) She like, ""Did you see Power?"" I don't watch TV, bitch Don't know me from a can of paint, but she do know that this bread right I ain't fuck your bitch, but I do know what that head like We got a problem what you said, like (What?) Green light, I got a 40 with a red light Blick with the beam, Bape, drip in Supreme Big stick in my jeans, you can't get in between My circle is too tight, AP look like moonlight Fuck niggas, we can't unite, want smoke? We'll come tonight OG's be like, ""That young nigga there polished"" (This nigga polished) Uncle smoking crack, granny alcoholic (Alcoholic) I got rich and cleaned 'em up, yeah, now we popping (Yeah, I got 'em) They respect me in my hood so they acknowledge (Joy Road, nigga) I ain't Plain Jane-in' shit, I ain't modest (I ain't modest) Foreign Spyder in that coupe, I think she Scottish (She from there) Give me smarts, give me brain, give me knowledge (Bitch, suck it) Make me cum in less than twenty, go to college, yeah, I got it Woo, woo, we gon' rock out (Yeah) In Miami, Rolling Loud, I got that Glock out (Grrah) If I wasn't home before ten, I got locked out (Goddamn) College, had so many hoes, I hate I dropped out (Dumbass youth) Really could've beat my case, I hate I copped out (What the fuck?) If I was there, she would've lived, I hate I hopped out (What the fuck?) They take a pic outside and leave, these niggas not out (These niggas hoes) They keep that hate low-key, they better not let me find out (Find out) Ayy, ayy, don't let me find out (Better not, nigga) Don't let me find out (We gon' pop out, nigga) Don't let me find out (We gon' rock out, nigga) They better not let me find out Ayy, ayy, don't let me find out (Find out, nigga) Ayy, don't let me find out (Better not) Don't let me find out They better not let me find out (Grrah) Green light, I got a 40 with a red light Red light Got a 40 with a red light",56,3QqkbNMuerqYvLZcDGp9zk,Red Light,2020-01-17,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.846,0.716,1,-5.516,1,0.236,0.00101,0,0.244,0.213,98.005,127347,en
3GZD6HmiNUhxXYf8Gch723,Lost,Frank Ocean,"Double D Big full breasts on my baby (Yo we going to Florida) Triple weight Couldn't weigh the love I've got for the girl And I just wanna know Why you ain't been going to work Boss ain't working you like this He can't take care of you like this Now you're lost, lost in the heat of it all Girl, you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost Got on my buttercream silk shirt and it's Versace(There he goes, one of God's own prototypes) Hand me my triple weight So I can weigh the work I got on your girl(Too weird to live, too rare to die) No I don't really wish I don't wish the titties would show Nor have I ever, have I ever let you get caught? Lost, lost in the heat of it all Girl, you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost She's at a stove (Who) Can't believe I got her out here cooking dope (Cooking dope) I promise she'll be whipping meals up for a family of her own some day Nothing wrong (Nothing wrong) No, nothing wrong (Ain't nothing wrong) with a lie (Ooh) Nothing wrong (Nothing wrong) With another short plane ride (Ain't nothing wrong) Through the sky (Up in the sky) You and I (Just you and I) Lost, lost in the heat of it all Girl, you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost Love lost, lost? Love, love Love lost, lost? Love, love Love lost, love love, love lost Faith is the substance- Manos arriba!- Then the other channel on the- Double D Big full breasts on my baby (Yo we going to Florida) Triple weight Couldn't weigh the love I've got for the girl And I just wanna know Why you ain't been going to work Boss ain't working you like this He can't take care of you like this Now you're lost, lost in the heat of it all Girl, you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost Got on my buttercream silk shirt and it's Versace(There he goes, one of God's own prototypes) Hand me my triple weight So I can weigh the work I got on your girl(Too weird to live, too rare to die) No I don't really wish I don't wish the titties would show Nor have I ever, have I ever let you get caught? Lost, lost in the heat of it all Girl, you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost She's at a stove (Who) Can't believe I got her out here cooking dope (Cooking dope) I promise she'll be whipping meals up for a family of her own some day Nothing wrong (Nothing wrong) No, nothing wrong (Ain't nothing wrong) with a lie (Ooh) Nothing wrong (Nothing wrong) With another short plane ride (Ain't nothing wrong) Through the sky (Up in the sky) You and I (Just you and I) Lost, lost in the heat of it all Girl, you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost Love lost, lost? Love, love Love lost, lost? Love, love Love lost, love love, love lost Faith is the substance- Manos arriba!- Then the other channel on the-",67,392p3shh2jkxUxY2VHvlH8,channel ORANGE,2012-01-01,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.913,0.603,8,-4.892,1,0.226,0.0272,5.03e-4,0.16699999999999998,0.4970000000000001,123.061,234093,en
3GzS0iKqyGMHwR1TimM2KN,Hollow Life,Coast Modern,"It's hard to shake the feeling These phonies make my blood run cold That talk ain't got no meaning The shallow end is growing old It's getting hard to fake it Pretending that I fit this scene I'm fed up with the chasing If I lead, would you follow me? Running, running, running from my problems You'll be sitting pretty baby, hold on tight Racing towards a dream on the horizon Gimme something better than this Hollow life I'm starving for an answer I'm dying for an antidote This planet's moving faster Why don't we hurry up and take it slow? And we could chase the sunrise, the sunrise I been waiting my whole life, my whole life To sleep under the moonlight, the moonlight So tell me what you're thinking, babe Running, running, running from my problems You'll be sitting pretty baby, hold on tight Racing towards a dream on the horizon Gimme something better than this Hollow life You do You do This hollow life You do You do This hollow life Fever's breaking us in two But in the end it's just a daydream Are you feeling like I do? Running, running, running from my problems You'll be sitting pretty baby, hold on tight Racing towards a dream on the horizon Gimme something better than this Hollow life You do It's all an illusion It's all an illusion It's all an illusion It's all an illusion Running, running, running from my problems You'll be sitting pretty baby, hold on tight Racing towards a dream on the horizon Gimme something better than this Hollow life Hollow life",57,7oU1JaPIxWfpCFyvIZyiZL,Coast Modern,2017-07-28,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.634,0.743,8,-4.039,1,0.0392,0.00298,1.96e-6,0.0442,0.243,118.937,237880,en
3gZUflBBfgS3QiTSTg0hk0,Movements,Pham,"Yeah, that body's a blessin', girl I ain't tryna pressure her (no, no, no, no) She messed with the temperature Heart wrote the song, but I am the messenger Through the metropolis There is no stoppin' this (no, no, no, no) Flowers and kisses, yeah I heard you like chocolate Light up the candles Tune up this channel It's the ride of your life, girl My room is Orlando Bruce G the man, though How much can you handle? I go commando (oh) That body so blanco And I'm bout dive in it, straight to bottom 'Cause there is no toppin' this, pop lock and drop On your man if you coppin' it, baby I fall for these tropical ladies I know that she wavy, she naughty, she crazy, she got it She got it all on me – the road is wide open And callin', I flow like a Lambo My boo's a Bugatti, I live like a movie Young opportunist used to make changes To hang with the coolest, but now I'm the coolest That dude that will do it, that dude who will fuel The movement, watch as I do this I'm good in my lane though Hand in my hand, no letting go On top of my game, yeah, on top of my game I play with an angel I'm grateful Thank you for the things you do and say to keep me faithful Thank you for the time you take to keep my heart from danger Funny how one stranger stepped in, made up all these changes For the better Oh, baby, yeah, I'm grateful Grateful, oh, baby, yeah, I'm grateful I'm grateful, oh, baby, yeah, I'm grateful Grateful, oh, baby, yeah, I'm grateful I'm grateful (oh lord), yeah I don't really do this but Bruce G be the dude to remove the bluff Fake chick wanna talk like she knew what's up Every time I step in they say, ""Who the what?"" – ""The where, the how?"", fly nigga smear the ground My chick 10/10, she could steer the sound From miles away – Hello felt kinda gay Now goodbyes feel like a tidal wave You must be three if you ain't the one 'Cause I know three words to replace the sun Oh, girl, oh, girl, you make 'em run Oh, girl, oh, girl, you make 'em run You must be three if you ain't the one 'Cause I know three words to replace the sun Oh, girl, oh, girl, you make 'em run Oh, girl, oh, girl, you make 'em run Yeah, this trust never trippin' up This love ever livin' up Never had to flex for you Get fresh, catch a bus just to hit you up Got me on speed dial Just press 1 if you really need me now Press 4 if you miss me Press 3 and I'll... ""We're sorry! You have reached a number that has been disconnected or is no longer in service. If you feel you have reached this recording in error, please check the number and try your call again.""",67,6LcbhFnEpPsY1JkyA8Sgv8,Movements - Single,2015-03-18,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.8240000000000001,0.5379999999999999,6,-7.972,1,0.269,0.26,3.45e-5,0.13,0.35200000000000004,110.879,208671,en
3GzZfni9NCD54x1prgpIYl,Daphne Blue,The Band CAMINO,"I don't wanna talk about it And I think we both know why I wish it wasn't automatic The way I want you every time 'Cause I see shades of you when I don't want to Can't think straight since you've been gone I saw someone out in your go-to outfit Right when I thought I was on You've got me off track Got me thinkin' abstract Baby, look at what you've done Still you've got me wantin' some Body on body contact I love it, but I hate that Black jeans and Daphne blue Still make me think of you I hesitate to say the ocean Could hold a candle to your eyes You shut the door and cut me open Now I'm wishing I was colorblind 'Cause I see shades of you when I don't want to Right when I thought I was on You've got me off track Got me thinkin' abstract Baby, look at what you've done Still you've got me wantin' some Body on body contact I love it, but I hate that Black jeans and Daphne blue Still make me think of you NA You've got me off track Got me thinkin' abstract Baby, look at what you've done Still you've got me wantin' some Body on body contact I love it, but I hate that Black jeans and Daphne blue Still make me think of you",13,2B4wLLLPV8rAnpmdBAykxs,Daphne Blue / See Through,2019-05-14,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.5670000000000001,0.925,1,-2.775,0,0.0906,0.00239,0.0054,0.348,0.7040000000000001,118.006,182840,en
3H1WufSXLnOPckdJnFDbtF,Leflaur Leflah Eshkoshka,Heltah Skeltah,"Yes, hah, the name of this shit here is “Leflaur Leflah Eshkoshka"" The Fab 5 Yes, yes, y'all (Yes, y'all) O.G.C., Heltah Skeltah be the best, y'all (Best, y'all) Fab 5 slam from East to West, y'all (West y'all) Sound pound straight through your bubble vest, y'all (Vest, y'all) And check your chest, y'all (Chest, y'all) Ay caramba, Starang, Gunn Clappa Numba One on the set, man, I cut you like lumber Still play the back in my thunder gear Down to my underwear Make all y'all motherfuckers wonder where I come from‘Cause motherfuck Dapper Dan I'm a Gunn Clappa, fam, plus I'll run rappers, man Fab 5 mad live, blow up the spot Dru Ha gets the paper, Black Moon still “Gets Da Props” Ayo, next to snap a neck be big R-O-C-K Send emcees to me in squads of three, say “Rockness Monsta, is he for real? It can't be” See him in action as he transform, that man's me Enemies ain't Kotter—ain't no Welcome Back in my home-ah Knots get blown like quarter slots in payphones-ah Phone home or Return like Jedi I bet I can, without la, give your stupid ass the red eye Me nah like niggas who can't see pass a likkle bit of light You come test the champions, ya gon' die tonight And six-feet deep is where you sleep Eternally resting in peace, you felt relief Now big-up to all my true heads in the East Stalking the block, not leaving their house without their gat You're best to believe that Fab 5 got my back (Got my back) Like that (Like that) I control the masses with metaphors that's massive Don't ask if the nigga Ruck'll bash shit like Cassius I'm drastic, when it comes to verbs I be flipping ‘Cause herbs just be shitting off the words I be kicking I scold you, double-headed sword for the petty But I told you bitch niggas that heads ain't ready Now I'll mold you back to the bitch that you are Fucking with the Ruckus, get bruised, battered, and scarred Guess who? Punk, chump, your brain just blew It's the Originoo Gunn Clappa Two Rushing through, three-on-three, you can't see we ‘Cause we stay tight and not too many niggas wanna fight Some sneaker-wearing nigga in the cypher of the camp Just got amped and so I took him out for a dance Bigger triggers falling down Like the Bridges of London, but ain't too many niggas runnin' Yes, yes, y'all (Yes, y'all) O.G.C., Heltah Skeltah be the best, y'all (Best, y'all) Fab 5 slam from East to West, y'all (West y'all) Sound pound straight through your bubble vest, y'all (Vest, y'all) And check your chest, y'all (Chest, y'all) Ayo, why, oh why, did I need cappuccino? Scar on my face, but I'm not Al Pacino (With three amigos) Sparksky and Dutch will bring mo' drama than what? (A primetime NBC TV show) Heads don't know and damn sure ain't ready Niggas walk the streets with more Boop than Betty (Shit'll get heavy) Back up, retreat, now surrender My pine hits your mind, mix thoughts just like a blender Then I dish off from a shooting guard to a center Like Rockefeller, you hit rock-bottom when you enter O.G.C. rush the scene, “Permission for backup” Baseball bats attack like Jersey fools that act up Punks and fags stand petro, go get yo' Pepto-Bismol before this nigga let go Get set, go, which you do, corkscrewed, I blew through Two crews who claim they got funk—may be true ‘cause they doo-doo Everybody ‘fraid, ain't nobody yapping no more Have evidence on your clique, so y'all niggas hit the floor With that mouth-murdering, you got that ass in hot water Now I just oughta send a piece to your headquarters To take away your stripes, you fucked up tonight You don't do right, you're gwan get dead despite Our Clik foundation stays thick through the war I'm keeping my eye out for infiltrators at the door It's a shame how these emcees are wannabees Front on these and get hung up like dungarees (Please) Ease off, selector, Strangle wrecks ya Plus bust asses on whoever passes through my sector So what you gonna do when you're stuck at thirty-two Degrees? Please get off your knees and follow these Now swallow these, buckshots from the rifle Then I will make niggas “Beat It” and “Scream” like Michael So how many corny emcees gwan try When Starang sets shit off like the 4th of July? Nobody (Why?) ‘Cause everybody gets bodies, my brother I smother a nigga then the Ruck bounce like rubber Step to the stage, set the microphone on fire Your desire, they call me “sire” ‘cause I'm flyer (Live like wires) Beast from the East, who is he? When I roar like a grizzly, they say, “Damn, he gets busy,” yo Yes, yes, y'all (Yes, y'all) O.G.C., Heltah Skeltah be the best, y'all (Best, y'all) Fab 5 slam from East to West, y'all (West y'all) Sound pound straight through your bubble vest, y'all (Vest, y'all) And check your chest, y'all (Chest, y'all) Yes, yes, y'all (Yes, y'all) 1, 2, 3, Ruck and Rock be the best, y'all (Best, y'all) Fab 5 slam from East to West, y'all (West y'all) Sound pound straight through your bubble vest, y'all (Vest, y'all) And rocks your chest, y'all (Chest, y'all)",44,2y2mVMtsGw109N65M3NiWO,Nocturnal,1996-01-01,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.812,0.555,11,-10.879,0,0.353,0.0236,0,0.132,0.698,92.062,303299,en
